component_id,component_type,error_name,created,date time
GR003199,ground,goto_started_off_sticker,1682971831,01/05/2023 20:10:00:100
GR003165,ground,turn_timeout,1682971834,01/05/2023 20:10:00:100
GR003165,ground,auto_reset_agent,1682971836,01/05/2023 20:10:00:100
GR003298,ground,goto_finished_off_sticker,1682971889,01/05/2023 20:11:00:110
GR003298,ground,corners_cv_started,1682971889,01/05/2023 20:11:00:110
GR003298,ground,goto_started_off_sticker,1682971914,01/05/2023 20:11:00:110
GR003298,ground,missing_sticker,1682971915,01/05/2023 20:11:00:110
GR003083,ground,goto_finished_off_sticker,1682971920,01/05/2023 20:12:00:120
GR003083,ground,corners_cv_started,1682971920,01/05/2023 20:12:00:120
GR003083,ground,goto_started_off_sticker,1682971941,01/05/2023 20:12:00:120
GR003199,ground,goto_finished_off_sticker,1682972024,01/05/2023 20:13:00:130
GR003199,ground,corners_cv_started,1682972024,01/05/2023 20:13:00:130
GR003295,ground,goto_finished_off_sticker,1682972255,01/05/2023 20:17:00:170
GR003295,ground,corners_cv_started,1682972255,01/05/2023 20:17:00:170
GR003295,ground,corners_cv_succeeded,1682972255,01/05/2023 20:17:00:170
GR003158,ground,goto_finished_off_sticker,1682972363,01/05/2023 20:19:00:190
GR003158,ground,corners_cv_started,1682972363,01/05/2023 20:19:00:190
GR003158,ground,goto_started_off_sticker,1682972405,01/05/2023 20:20:00:200
GR003227,ground,auto_reset_agent,1682972427,01/05/2023 20:20:00:200
GR003260,ground,goto_finished_off_sticker,1682972436,01/05/2023 20:20:00:200
GR003260,ground,corners_cv_started,1682972436,01/05/2023 20:20:00:200
GR003260,ground,corners_cv_succeeded,1682972436,01/05/2023 20:20:00:200
GR003260,ground,corners_cv_irrelevant,1682972436,01/05/2023 20:20:00:200
GR003260,ground,goto_started_off_sticker,1682972518,01/05/2023 20:21:00:210
GR003062,ground,goto_finished_off_sticker,1682972522,01/05/2023 20:22:00:220
GR003062,ground,corners_cv_started,1682972522,01/05/2023 20:22:00:220
GR003062,ground,corners_cv_succeeded,1682972522,01/05/2023 20:22:00:220
GR003062,ground,corners_cv_irrelevant,1682972522,01/05/2023 20:22:00:220
GR003275,ground,turn_timeout,1682972571,01/05/2023 20:22:00:220
GR003062,ground,goto_started_off_sticker,1682972572,01/05/2023 20:22:00:220
GR003275,ground,auto_reset_agent,1682972573,01/05/2023 20:22:00:220
GR003062,ground,missing_sticker,1682972573,01/05/2023 20:22:00:220
GR003161,ground,goto_finished_off_sticker,1682972578,01/05/2023 20:22:00:220
GR003161,ground,corners_cv_started,1682972578,01/05/2023 20:22:00:220
GR003161,ground,goto_started_off_sticker,1682972640,01/05/2023 20:24:00:240
GR003176,ground,goto_finished_off_sticker,1682972644,01/05/2023 20:24:00:240
GR003176,ground,corners_cv_started,1682972645,01/05/2023 20:24:00:240
GR003206,ground,reset_agent_by_user,1682972651,01/05/2023 20:24:00:240
GR003176,ground,goto_started_off_sticker,1682972668,01/05/2023 20:24:00:240
GR003206,ground,tote_mismatch_error,1682972706,01/05/2023 20:25:00:250
GR003264,ground,goto_finished_off_sticker,1682972707,01/05/2023 20:25:00:250
GR003264,ground,corners_cv_started,1682972707,01/05/2023 20:25:00:250
GR003264,ground,goto_started_off_sticker,1682972715,01/05/2023 20:25:00:250
GR003154,ground,goto_finished_off_sticker,1682972762,01/05/2023 20:26:00:260
GR003154,ground,corners_cv_started,1682972762,01/05/2023 20:26:00:260
GR003154,ground,corners_cv_succeeded,1682972764,01/05/2023 20:26:00:260
GR003154,ground,corners_cv_irrelevant,1682972764,01/05/2023 20:26:00:260
GR003154,ground,goto_started_off_sticker,1682972792,01/05/2023 20:26:00:260
GR003177,ground,goto_finished_off_sticker,1682972875,01/05/2023 20:27:00:270
GR003177,ground,corners_cv_started,1682972875,01/05/2023 20:27:00:270
GR003177,ground,corners_cv_succeeded,1682972875,01/05/2023 20:27:00:270
GR003177,ground,corners_cv_irrelevant,1682972875,01/05/2023 20:27:00:270
GR003177,ground,goto_started_off_sticker,1682972936,01/05/2023 20:28:00:280
GR003177,ground,missing_sticker,1682972937,01/05/2023 20:28:00:280
GR003190,ground,goto_finished_off_sticker,1682972940,01/05/2023 20:29:00:290
GR003190,ground,corners_cv_started,1682972940,01/05/2023 20:29:00:290
GR003190,ground,corners_cv_succeeded,1682972941,01/05/2023 20:29:00:290
GR003190,ground,corners_cv_irrelevant,1682972941,01/05/2023 20:29:00:290
GR003206,ground,auto_reset_agent,1682972964,01/05/2023 20:29:00:290
GR003190,ground,goto_started_off_sticker,1682973070,01/05/2023 20:31:00:310
GR003242,ground,goto_finished_off_sticker,1682973766,01/05/2023 20:42:00:420
GR003242,ground,corners_cv_started,1682973766,01/05/2023 20:42:00:420
GR003242,ground,goto_started_off_sticker,1682973798,01/05/2023 20:43:00:430
GR003275,ground,turn_timeout,1682974000,01/05/2023 20:46:00:460
GR003275,ground,auto_reset_agent,1682974000,01/05/2023 20:46:00:460
GR003275,ground,robot_version_timeout,1682974027,01/05/2023 20:47:00:470
GR003275,ground,read_data_matrix_timeout,1682974079,01/05/2023 20:47:00:470
GR003250,ground,missing_sticker,1682974375,01/05/2023 20:52:00:520
LR00002114,lift,driver_error,1682976340,01/05/2023 21:25:00:250
GR003298,ground,goto_finished_off_sticker,1682976855,01/05/2023 21:34:00:340
GR003298,ground,corners_cv_started,1682976856,01/05/2023 21:34:00:340
GR003298,ground,corners_cv_succeeded,1682976857,01/05/2023 21:34:00:340
LR00002254,lift,reset_agent_by_user,1682977202,01/05/2023 21:40:00:400
GR003165,ground,periodic_goto_timeout,1682978172,01/05/2023 21:56:00:560
GR003165,ground,auto_reset_agent,1682978172,01/05/2023 21:56:00:560
LR00002114,lift,auto_reset_agent,1682978193,01/05/2023 21:56:00:560
LR00002114,lift,conveyor_not_success_to_pull_the_tote_to_the_outer_sensor_while_loading,1682978571,01/05/2023 22:02:00:20
GR003280,ground,goto_finished_off_sticker,1682978716,01/05/2023 22:05:00:50
GR003280,ground,corners_cv_started,1682978716,01/05/2023 22:05:00:50
GR003212,ground,missing_sticker,1682978761,01/05/2023 22:06:00:60
LR00002221,lift,auto_reset_agent,1682978860,01/05/2023 22:07:00:70
LR00002221,lift,auto_reset_agent,1682979250,01/05/2023 22:14:00:140
LR00002221,lift,auto_reset_agent,1682979623,01/05/2023 22:20:00:200
GR003165,ground,periodic_goto_timeout,1682979887,01/05/2023 22:24:00:240
GR003165,ground,auto_reset_agent,1682979888,01/05/2023 22:24:00:240
GR003165,ground,read_data_matrix_timeout,1682979954,01/05/2023 22:25:00:250
LR00002221,lift,auto_reset_agent,1682979972,01/05/2023 22:26:00:260
LR00002114,lift,auto_reset_agent,1682980076,01/05/2023 22:27:00:270
LR00002114,lift,driver_error,1682980104,01/05/2023 22:28:00:280
LR00002114,lift,lift_not_responding,1682981477,01/05/2023 22:51:00:510
LR00002114,lift,auto_reset_agent,1682982193,01/05/2023 23:03:00:30
LR00002114,lift,driver_error,1682982723,01/05/2023 23:12:00:120
LR00002288,lift,actuator_can_not_lock,1682983052,01/05/2023 23:17:00:170
LR00002087,lift,auto_reset_agent,1682983794,01/05/2023 23:29:00:290
LR00002087,lift,reset_agent_by_user,1682983914,01/05/2023 23:31:00:310
LR00002221,lift,auto_reset_agent,1682984011,01/05/2023 23:33:00:330
LR00002093,lift,auto_reset_agent,1682984013,01/05/2023 23:33:00:330
LR00002265,lift,auto_reset_agent,1682984016,01/05/2023 23:33:00:330
LR00002114,lift,robot_off_track,1682984032,01/05/2023 23:33:00:330
LR00002114,lift,auto_reset_agent,1682984032,01/05/2023 23:33:00:330
GR003230,ground,reset_agent_by_user,1682984081,01/05/2023 23:34:00:340
GR003172,ground,reset_agent_by_user,1682984083,01/05/2023 23:34:00:340
GR003031,ground,reset_agent_by_user,1682984087,01/05/2023 23:34:00:340
GR003051,ground,reset_agent_by_user,1682984088,01/05/2023 23:34:00:340
LR00002087,lift,auto_reset_agent,1682984095,01/05/2023 23:34:00:340
GR003297,ground,goto_finished_off_sticker,1682984248,01/05/2023 23:37:00:370
GR003297,ground,corners_cv_started,1682984248,01/05/2023 23:37:00:370
GR003297,ground,goto_started_off_sticker,1682984344,01/05/2023 23:39:00:390
GR003215,ground,goto_finished_off_sticker,1682984349,01/05/2023 23:39:00:390
GR003215,ground,corners_cv_started,1682984350,01/05/2023 23:39:00:390
GR003137,ground,reset_agent_by_user,1682984397,01/05/2023 23:39:00:390
GR003277,ground,goto_finished_off_sticker,1682984415,01/05/2023 23:40:00:400
GR003277,ground,corners_cv_started,1682984416,01/05/2023 23:40:00:400
GR003137,ground,reset_agent_by_user,1682984428,01/05/2023 23:40:00:400
LR00002288,lift,auto_reset_agent,1682984605,01/05/2023 23:43:00:430
GR003275,ground,periodic_goto_timeout,1682984715,01/05/2023 23:45:00:450
GR003275,ground,auto_reset_agent,1682984716,01/05/2023 23:45:00:450
GR003275,ground,blink_on_sticker_timeout,1682984748,01/05/2023 23:45:00:450
LR00002288,lift,actuator_can_not_lock,1682984855,01/05/2023 23:47:00:470
LR00002288,lift,reset_agent_by_user,1682985030,01/05/2023 23:50:00:500
GR003227,ground,turn_timeout,1682986433,02/05/2023 00:13:00:130
GR003227,ground,auto_reset_agent,1682986435,02/05/2023 00:13:00:130
GR003227,ground,auto_reset_agent,1682987777,02/05/2023 00:36:00:360
GR003242,ground,missing_sticker,1682989486,02/05/2023 01:04:00:40
GR003171,ground,auto_reset_agent,1682990322,02/05/2023 01:18:00:180
GR003244,ground,safety_entered,1682991179,02/05/2023 01:32:00:320
GR003244,ground,robot_restarted,1682991180,02/05/2023 01:33:00:330
GR003244,ground,auto_reset_agent,1682991180,02/05/2023 01:33:00:330
GR003295,ground,goto_finished_off_sticker,1682993130,02/05/2023 02:05:00:50
GR003295,ground,corners_cv_started,1682993130,02/05/2023 02:05:00:50
GR003295,ground,goto_started_off_sticker,1682993160,02/05/2023 02:06:00:60
GR003294,ground,turn_timeout,1682993793,02/05/2023 02:16:00:160
GR003294,ground,auto_reset_agent,1682993793,02/05/2023 02:16:00:160
GR003294,ground,turn_timeout,1682994325,02/05/2023 02:25:00:250
GR003294,ground,auto_reset_agent,1682994327,02/05/2023 02:25:00:250
GR003165,ground,turn_timeout,1682994429,02/05/2023 02:27:00:270
GR003165,ground,auto_reset_agent,1682994431,02/05/2023 02:27:00:270
GR003165,ground,read_data_matrix_timeout,1682994506,02/05/2023 02:28:00:280
GR003295,ground,goto_finished_off_sticker,1682994920,02/05/2023 02:35:00:350
GR003295,ground,corners_cv_started,1682994920,02/05/2023 02:35:00:350
GR003295,ground,goto_started_off_sticker,1682995006,02/05/2023 02:36:00:360
GR003179,ground,conflicting_tote_switch,1683000428,02/05/2023 04:07:00:70
GR003179,ground,auto_reset_agent,1683000430,02/05/2023 04:07:00:70
GR003275,ground,turn_timeout,1683001033,02/05/2023 04:17:00:170
GR003275,ground,auto_reset_agent,1683001034,02/05/2023 04:17:00:170
GR003160,ground,conflicting_tote_switch,1683001159,02/05/2023 04:19:00:190
GR003160,ground,auto_reset_agent,1683001162,02/05/2023 04:19:00:190
GR003227,ground,robot_restarted,1683002710,02/05/2023 04:45:00:450
GR003227,ground,auto_reset_agent,1683002710,02/05/2023 04:45:00:450
LR00002114,lift,full_home_needed,1683003012,02/05/2023 04:50:00:500
GR003295,ground,goto_finished_off_sticker,1683005269,02/05/2023 05:27:00:270
GR003295,ground,corners_cv_started,1683005269,02/05/2023 05:27:00:270
GR003295,ground,corners_cv_succeeded,1683005269,02/05/2023 05:27:00:270
GR003266,ground,goto_finished_off_sticker,1683006049,02/05/2023 05:40:00:400
GR003266,ground,corners_cv_started,1683006049,02/05/2023 05:40:00:400
GR003266,ground,goto_started_off_sticker,1683006262,02/05/2023 05:44:00:440
GR003291,ground,goto_finished_off_sticker,1683006325,02/05/2023 05:45:00:450
GR003291,ground,corners_cv_started,1683006325,02/05/2023 05:45:00:450
GR003291,ground,corners_cv_succeeded,1683006325,02/05/2023 05:45:00:450
GR003263,ground,goto_finished_off_sticker,1683006639,02/05/2023 05:50:00:500
GR003263,ground,corners_cv_started,1683006639,02/05/2023 05:50:00:500
GR003263,ground,corners_cv_succeeded,1683006639,02/05/2023 05:50:00:500
GR003277,ground,missing_sticker,1683006756,02/05/2023 05:52:00:520
GR003229,ground,missing_sticker,1683006990,02/05/2023 05:56:00:560
GR003297,ground,missing_sticker,1683007016,02/05/2023 05:56:00:560
GR003192,ground,robot_off_track,1683007055,02/05/2023 05:57:00:570
GR003192,ground,auto_reset_agent,1683007055,02/05/2023 05:57:00:570
GR003192,ground,signup_no_sticker,1683007079,02/05/2023 05:57:00:570
GR003215,ground,missing_sticker,1683007247,02/05/2023 06:00:00:00
GR003215,ground,missing_sticker,1683007248,02/05/2023 06:00:00:00
GR003192,ground,signup_no_sticker,1683007260,02/05/2023 06:01:00:10
GR003215,ground,safety_entered,1683007261,02/05/2023 06:01:00:10
GR003215,ground,missing_stickers,1683007261,02/05/2023 06:01:00:10
GR003215,ground,read_data_matrix_timeout,1683007306,02/05/2023 06:01:00:10
GR003215,ground,robot_location_unknown,1683007315,02/05/2023 06:01:00:10
GR003215,ground,auto_reset_agent,1683007316,02/05/2023 06:01:00:10
GR003192,ground,reset_agent_by_user,1683007394,02/05/2023 06:03:00:30
GR003121,ground,reset_agent_by_user,1683008527,02/05/2023 06:22:00:220
GR003141,ground,reset_agent_by_user,1683008529,02/05/2023 06:22:00:220
GR003158,ground,reset_agent_by_user,1683008534,02/05/2023 06:22:00:220
GR003170,ground,reset_agent_by_user,1683008537,02/05/2023 06:22:00:220
GR003157,ground,reset_agent_by_user,1683008540,02/05/2023 06:22:00:220
GR003195,ground,reset_agent_by_user,1683008543,02/05/2023 06:22:00:220
GR003179,ground,auto_reset_agent,1683008657,02/05/2023 06:24:00:240
GR003160,ground,auto_reset_agent,1683008663,02/05/2023 06:24:00:240
GR003158,ground,reset_agent_by_user,1683008670,02/05/2023 06:24:00:240
GR003121,ground,reset_agent_by_user,1683008673,02/05/2023 06:24:00:240
GR003158,ground,auto_reset_agent,1683008704,02/05/2023 06:25:00:250
GR003245,ground,auto_reset_agent,1683008729,02/05/2023 06:25:00:250
GR003227,ground,turn_timeout,1683009008,02/05/2023 06:30:00:300
GR003227,ground,auto_reset_agent,1683009008,02/05/2023 06:30:00:300
GR003227,ground,validate_sticker_timeout,1683009049,02/05/2023 06:30:00:300
GR003280,ground,missing_sticker,1683009255,02/05/2023 06:34:00:340
GR003223,ground,missing_sticker,1683009906,02/05/2023 06:45:00:450
GR003227,ground,turn_timeout,1683010404,02/05/2023 06:53:00:530
GR003227,ground,auto_reset_agent,1683010404,02/05/2023 06:53:00:530
GR003223,ground,goto_finished_off_sticker,1683010487,02/05/2023 06:54:00:540
GR003223,ground,corners_cv_started,1683010488,02/05/2023 06:54:00:540
GR003223,ground,corners_cv_succeeded,1683010488,02/05/2023 06:54:00:540
GR003223,ground,corners_cv_irrelevant,1683010488,02/05/2023 06:54:00:540
GR003174,ground,robot_off_track,1683010663,02/05/2023 06:57:00:570
GR003174,ground,auto_reset_agent,1683010664,02/05/2023 06:57:00:570
GR003174,ground,robot_version_timeout,1683010715,02/05/2023 06:58:00:580
GR003174,ground,robot_version_timeout,1683010725,02/05/2023 06:58:00:580
GR003174,ground,robot_version_timeout,1683010735,02/05/2023 06:58:00:580
GR003174,ground,auto_reset_agent,1683010736,02/05/2023 06:58:00:580
GR003298,ground,missing_sticker,1683010792,02/05/2023 06:59:00:590
GR003174,ground,robot_restarted,1683010910,02/05/2023 07:01:00:10
GR003174,ground,auto_reset_agent,1683010910,02/05/2023 07:01:00:10
GR003174,ground,set_pose_timeout,1683010934,02/05/2023 07:02:00:20
GR003174,ground,offline,1683011169,02/05/2023 07:06:00:60
GR003282,ground,missing_sticker,1683011317,02/05/2023 07:08:00:80
GR003174,ground,safety_entered,1683011320,02/05/2023 07:08:00:80
GR003174,ground,robot_restarted,1683011321,02/05/2023 07:08:00:80
GR003174,ground,auto_reset_agent,1683011322,02/05/2023 07:08:00:80
GR003174,ground,reset_agent_by_user,1683011459,02/05/2023 07:10:00:100
GR003207,ground,missing_sticker,1683012491,02/05/2023 07:28:00:280
GR003162,ground,robot_off_track,1683012529,02/05/2023 07:28:00:280
GR003162,ground,auto_reset_agent,1683012529,02/05/2023 07:28:00:280
GR003162,ground,signup_no_sticker,1683012547,02/05/2023 07:29:00:290
GR003247,ground,goto_finished_off_sticker,1683012582,02/05/2023 07:29:00:290
GR003247,ground,corners_cv_started,1683012583,02/05/2023 07:29:00:290
GR003247,ground,corners_cv_succeeded,1683012583,02/05/2023 07:29:00:290
GR003247,ground,corners_cv_irrelevant,1683012583,02/05/2023 07:29:00:290
GR003266,ground,missing_sticker,1683012588,02/05/2023 07:29:00:290
GR003162,ground,signup_no_sticker,1683012748,02/05/2023 07:32:00:320
GR003162,ground,reset_agent_by_user,1683012754,02/05/2023 07:32:00:320
GR003162,ground,signup_no_sticker,1683012758,02/05/2023 07:32:00:320
GR003162,ground,safety_entered,1683012810,02/05/2023 07:33:00:330
GR003119,ground,missing_sticker,1683012914,02/05/2023 07:35:00:350
GR003270,ground,reset_agent_by_user,1683013563,02/05/2023 07:46:00:460
GR003264,ground,reset_agent_by_user,1683013570,02/05/2023 07:46:00:460
GR003251,ground,reset_agent_by_user,1683013573,02/05/2023 07:46:00:460
GR003153,ground,reset_agent_by_user,1683013575,02/05/2023 07:46:00:460
GR003227,ground,reset_agent_by_user,1683013582,02/05/2023 07:46:00:460
GR003298,ground,missing_sticker,1683013733,02/05/2023 07:48:00:480
GR003227,ground,ground_not_responding,1683014778,02/05/2023 08:06:00:60
GR003227,ground,robot_restarted,1683014781,02/05/2023 08:06:00:60
GR003227,ground,auto_reset_agent,1683014781,02/05/2023 08:06:00:60
GR003223,ground,missing_sticker,1683014926,02/05/2023 08:08:00:80
GR003287,ground,missing_sticker,1683015511,02/05/2023 08:18:00:180
GR003297,ground,goto_finished_off_sticker,1683015671,02/05/2023 08:21:00:210
GR003297,ground,corners_cv_started,1683015671,02/05/2023 08:21:00:210
GR003297,ground,goto_started_off_sticker,1683015674,02/05/2023 08:21:00:210
GR003212,ground,goto_finished_off_sticker,1683015707,02/05/2023 08:21:00:210
GR003212,ground,corners_cv_started,1683015707,02/05/2023 08:21:00:210
GR003212,ground,goto_started_off_sticker,1683015707,02/05/2023 08:21:00:210
GR003165,ground,periodic_goto_timeout,1683017847,02/05/2023 08:57:00:570
GR003165,ground,auto_reset_agent,1683017847,02/05/2023 08:57:00:570
GR003165,ground,read_data_matrix_timeout,1683017910,02/05/2023 08:58:00:580
LR00002267,lift,auto_reset_agent,1683018385,02/05/2023 09:06:00:60
LR00002113,lift,auto_reset_agent,1683018454,02/05/2023 09:07:00:70
GR003295,ground,missing_sticker,1683018643,02/05/2023 09:10:00:100
GR003202,ground,missing_sticker,1683018712,02/05/2023 09:11:00:110
GR003290,ground,missing_sticker,1683019212,02/05/2023 09:20:00:200
LR00002113,lift,auto_reset_agent,1683019393,02/05/2023 09:23:00:230
GR003227,ground,turn_timeout,1683019944,02/05/2023 09:32:00:320
GR003227,ground,auto_reset_agent,1683019946,02/05/2023 09:32:00:320
GR003188,ground,safety_entered,1683019989,02/05/2023 09:33:00:330
GR003188,ground,robot_restarted,1683019989,02/05/2023 09:33:00:330
GR003188,ground,auto_reset_agent,1683019989,02/05/2023 09:33:00:330
GR003188,ground,auto_reset_agent,1683020032,02/05/2023 09:33:00:330
GR003275,ground,turn_timeout,1683020134,02/05/2023 09:35:00:350
GR003275,ground,auto_reset_agent,1683020134,02/05/2023 09:35:00:350
GR003298,ground,missing_sticker,1683020178,02/05/2023 09:36:00:360
LR00002120,lift,auto_reset_agent,1683020214,02/05/2023 09:36:00:360
GR003215,ground,goto_finished_off_sticker,1683021025,02/05/2023 09:50:00:500
GR003215,ground,corners_cv_started,1683021026,02/05/2023 09:50:00:500
LR00002112,lift,tote_slipped_on_conveyors_while_unloading_to_su_seen_by_outer_sensor,1683021374,02/05/2023 09:56:00:560
LR00002112,lift,auto_reset_agent,1683021710,02/05/2023 10:01:00:10
LR00002282,lift,auto_reset_agent,1683021836,02/05/2023 10:03:00:30
GR003297,ground,goto_finished_off_sticker,1683023607,02/05/2023 10:33:00:330
GR003248,ground,missing_sticker,1683023851,02/05/2023 10:37:00:370
LR00002113,lift,auto_reset_agent,1683024118,02/05/2023 10:41:00:410
LR00002113,lift,auto_reset_agent,1683024441,02/05/2023 10:47:00:470
LR00002113,lift,auto_reset_agent,1683025072,02/05/2023 10:57:00:570
LR00002113,lift,auto_reset_agent,1683025401,02/05/2023 11:03:00:30
GR003264,ground,missing_sticker,1683025473,02/05/2023 11:04:00:40
LR00002113,lift,auto_reset_agent,1683025939,02/05/2023 11:12:00:120
LR00002113,lift,auto_reset_agent,1683026263,02/05/2023 11:17:00:170
LR00002113,lift,auto_reset_agent,1683027107,02/05/2023 11:31:00:310
LR00002113,lift,auto_reset_agent,1683027428,02/05/2023 11:37:00:370
LR00002288,lift,reset_agent_by_user,1683027493,02/05/2023 11:38:00:380
GR003203,ground,safety_entered,1683027923,02/05/2023 11:45:00:450
GR003203,ground,robot_restarted,1683027924,02/05/2023 11:45:00:450
GR003203,ground,auto_reset_agent,1683027924,02/05/2023 11:45:00:450
GR003203,ground,signup_no_sticker,1683027946,02/05/2023 11:45:00:450
GR003203,ground,ground_not_responding,1683028016,02/05/2023 11:46:00:460
GR003203,ground,read_data_matrix_timeout,1683028036,02/05/2023 11:47:00:470
GR003203,ground,reset_agent_by_user,1683028092,02/05/2023 11:48:00:480
GR003202,ground,missing_sticker,1683028567,02/05/2023 11:56:00:560
GR003080,ground,missing_sticker,1683028688,02/05/2023 11:58:00:580
GR003076,ground,missing_sticker,1683028798,02/05/2023 11:59:00:590
